Id;Postcode;Woonplaats;Gemeente;Provincie;Postcode_Coordinaat_X;Postcode_Coordinaat_Y;Plaats_Coordinaat_X;Plaats_Coordinaat_Y;Postcode_Lengtegraad;Postcode_Breedtegraad;Plaats_Lengtegraad;Plaats_Breedtegraad;Postcode_Locatie;Plaats_Locatie
2266;2681;Monster;Westland;Zuid-Holland;72341,513;449592,3547;72341,513;449592,3547;4,182789415;52,02861272;4,182789415;52,02861272;0xE6100000010C3255302AA9034A40B324404D2DBB1040;0xE6100000010C3255302AA9034A40B324404D2DBB1040
2267;2684;Ter Heijde;Westland;Zuid-Holland;71353,6078;449780,3556;71353,6078;449780,3556;4,16829728;52,03004234;4,16829728;52,03004234;0xE6100000010CA4703D0AD7034A40CEAACFD556AC1040;0xE6100000010CA4703D0AD7034A40CEAACFD556AC1040
2268;2694;'s-Gravenzande;Westland;Zuid-Holland;71195,0544;447176,8819;71486,2128;445550,9523;4,16659331;52,00664298;4,171460275;51,99206645;0xE6100000010CA913D044D8004A40D15CA79196AA1040;0xE6100000010C492EFF21FDFE4940E449D23593AF1040
2269;2712;Zoetermeer;Zoetermeer;Zuid-Holland;94208,52675;451728,4339;93134,8774;452915,5117;4,50098025;52,05057983;4,48513696;52,06115067;0xE6100000010CBC96900F7A064A40E2CCAFE600011240;0xE6100000010CF241CF66D5074A40FFEC478AC8F01140
2270;2713;Zoetermeer;Zoetermeer;Zuid-Holland;93093,147;452154,8584;93134,8774;452915,5117;4,48465184;52,05421213;4,48513696;52,06115067;0xE6100000010CBBB88D06F0064A408E06F01648F01140;0xE6100000010CF241CF66D5074A40FFEC478AC8F01140
2271;2722;Zoetermeer;Zoetermeer;Zuid-Holland;95655,9845;452243,0945;93134,8774;452915,5117;4,521975185;52,05526121;4,48513696;52,06115067;0xE6100000010C02BC051214074A4011AAD4EC81161240;0xE6100000010CF241CF66D5074A40FFEC478AC8F01140
2272;2724;Zoetermeer;Zoetermeer;Zuid-Holland;94770,8655;453323,6326;93134,8774;452915,5117;4,508848615;52,06491762;4,48513696;52,06115067;0xE6100000010C55C1A8A44E084A40454772F90F091240;0xE6100000010CF241CF66D5074A40FFEC478AC8F01140
2273;2726;Zoetermeer;Zoetermeer;Zuid-Holland;93456,6368;453653,9676;93134,8774;452915,5117;4,489679885;52,06773185;4,48513696;52,06115067;0xE6100000010C38F8C264AA084A40680586AC6EF51140;0xE6100000010CF241CF66D5074A40FFEC478AC8F01140
2274;2735;Gelderswoude;Zoeterwoude;Zuid-Holland;96242,88825;455809,4292;96242,88825;455809,4292;4,52982882;52,08744443;4,52982882;52,08744443;0xE6100000010CD0D556EC2F0B4A403BC269C18B1E1240;0xE6100000010CD0D556EC2F0B4A403BC269C18B1E1240
2275;2804;Gouda;Gouda;Zuid-Holland;108249,5813;449529,5944;108560,9975;448035,2775;4,70593426;52,03213281;4,710846275;52,01867709;0xE6100000010CCE1951DA1B044A40A60F5D50DFD21240;0xE6100000010CB537F8C264024A404772F90FE9D71240
2276;2806;Gouda;Gouda;Zuid-Holland;109616,1338;447297,923;108560,9975;448035,2775;4,726127255;52,01212406;4,710846275;52,01867709;0xE6100000010C0B24287E8C014A40F3936A9F8EE71240;0xE6100000010CB537F8C264024A404772F90FE9D71240
2277;2808;Gouda;Gouda;Zuid-Holland;109398,0297;446399,5587;108560,9975;448035,2775;4,72306624;52,00411572;4,710846275;52,01867709;0xE6100000010CF1F44A5986004A40F8DF4A766CE41240;0xE6100000010CB537F8C264024A404772F90FE9D71240
2278;2809;Gouda;Gouda;Zuid-Holland;106434,007;446897,5032;108560,9975;448035,2775;4,679891475;52,00835481;4,710846275;52,01867709;0xE6100000010CA9A44E4013014A4080828B1535B81240;0xE6100000010CB537F8C264024A404772F90FE9D71240
2279;2811;Reeuwijk;Bodegraven-Reeuwijk;Zuid-Holland;109718,1655;451172,387;109718,1655;451172,387;4,7270984;52,04703891;4,7270984;52,04703891;0xE6100000010CBC74931804064A40B8AF03E78CE81240;0xE6100000010CBC74931804064A40B8AF03E78CE81240
2280;9442;Elp;Midden-Drenthe;Drenthe;239661,3527;545285,5;239661,3527;545285,5;6,64521854;52,88795858;6,64521854;52,88795858;0xE6100000010C8B6CE7FBA9714A4086E63A8DB4941A40;0xE6100000010C8B6CE7FBA9714A4086E63A8DB4941A40
2281;9445;Vredenheim;Aa en Hunze;Drenthe;240367,6899;551741,5;240367,6899;551741,5;6,65725566;52,94594486;6,65725566;52,94594486;0xE6100000010CA9A44E4013794A4037E0F3C308A11A40;0xE6100000010CA9A44E4013794A4037E0F3C308A11A40
2282;9452;Nijlande;Aa en Hunze;Drenthe;237809,7762;554642,4889;237809,7762;554642,4889;6,619949785;52,97242627;6,619949785;52,97242627;0xE6100000010CB1506B9A777C4A40ED9E3C2CD47A1A40;0xE6100000010CB1506B9A777C4A40ED9E3C2CD47A1A40
2283;9459;Balloerveld;Aa en Hunze;Drenthe;238764,6;560283;238764,6;560283;6,635618625;53,02294927;6,635618625;53,02294927;0xE6100000010C098A1F63EE824A40EDBB22F8DF8A1A40;0xE6100000010C098A1F63EE824A40EDBB22F8DF8A1A40
2284;9464;Eexterzandvoort;Aa en Hunze;Drenthe;248625,5572;561727,4286;248625,5572;561727,4286;6,78301828;53,03432369;6,78301828;53,03432369;0xE6100000010C5C2041F163844A40A774B0FECF211B40;0xE6100000010C5C2041F163844A40A774B0FECF211B40
2285;9467;Anloo;Aa en Hunze;Drenthe;243312,5;562733,2171;243312,5;562733,2171;6,703947555;53,04425182;6,703947555;53,04425182;0xE6100000010C3D9B559FAB854A40A913D044D8D01A40;0xE6100000010C3D9B559FAB854A40A913D044D8D01A40
2286;9473;De Groeve;Tynaarlo;Drenthe;244263,5;570398,2145;244263,5;570398,2145;6,720405775;53,11296767;6,720405775;53,11296767;0xE6100000010C5839B4C8768E4A406FD8B628B3E11A40;0xE6100000010C5839B4C8768E4A406FD8B628B3E11A40
2287;9479;Noordlaren;Haren;Groningen;240330,9443;571796,4872;240330,9443;571796,4872;6,66221638;53,12613596;6,66221638;53,12613596;0xE6100000010C4703780B24904A404A07EBFF1CA61A40;0xE6100000010C4703780B24904A404A07EBFF1CA61A40
2288;9488;Zeijerveld;Assen;Drenthe;230884,4395;561105,7;230884,4395;561105,7;6,518546825;53,03156653;6,518546825;53,03156653;0xE6100000010CDC4603780B844A40FB5C6DC5FE121A40;0xE6100000010CDC4603780B844A40FB5C6DC5FE121A40
2289;9491;Zeijen;Tynaarlo;Drenthe;231977,782;564160,4167;231977,782;564160,4167;6,535292415;53,05870568;6,535292415;53,05870568;0xE6100000010C3A234A7B83874A40DC80CF0F23241A40;0xE6100000010C3A234A7B83874A40DC80CF0F23241A40
2290;9493;De Punt;Tynaarlo;Drenthe;237149,5;570369,5097;237149,5;570369,5097;6,61389066;53,11387519;6,61389066;53,11387519;0xE6100000010CD8817346948E4A40A25D85949F741A40;0xE6100000010CD8817346948E4A40A25D85949F741A40
2291;9503;Stadskanaal;Stadskanaal;Groningen;258161,5603;558107,2999;258560,3877;558305,9315;6,92400918;53,00004756;6,930139135;53,00183693;0xE6100000010C0000000000804A4035B56CAD2FB21B40;0xE6100000010C00917EFB3A804A4046CEC29E76B81B40
2292;9512;Nieuwediep;Aa en Hunze;Drenthe;253860,3168;562272,2826;253860,3168;562272,2826;6,86113335;53,03825848;6,86113335;53,03825848;0xE6100000010CE9B7AF03E7844A40FD6A0E10CC711B40;0xE6100000010CE9B7AF03E7844A40FD6A0E10CC711B40
2293;9515;Gasselternijveen;Aa en Hunze;Drenthe;256600,625;557800,944;252513,7155;556755,3944;6,900430585;52,99783017;6,839332495;52,98894756;0xE6100000010C72F90FE9B77F4A40605969520A9A1B40;0xE6100000010CD8817346947E4A40EC34D252795B1B40
2294;9515;Gasselternijveenschemond;Aa en Hunze;Drenthe;256600,625;557800,944;256600,625;558035,854;6,900430585;52,99783017;6,900430585;52,99991387;0xE6100000010C72F90FE9B77F4A40605969520A9A1B40;0xE6100000010C9CA223B9FC7F4A40605969520A9A1B40
2295;9523;Drouwenermond;Borger-Odoorn;Drenthe;257258,698;555799,3;257258,698;555799,3;6,90987354;52,97950015;6,90987354;52,97950015;0xE6100000010C4C378941607D4A40327216F6B4A31B40;0xE6100000010C4C378941607D4A40327216F6B4A31B40
2296;9525;Drouwenerveen;Borger-Odoorn;Drenthe;253644,5595;554566,2985;253644,5595;554566,2985;6,85551544;52,96906686;6,85551544;52,96906686;0xE6100000010CDC4603780B7C4A40B24B546F0D6C1B40;0xE6100000010CDC4603780B7C4A40B24B546F0D6C1B40
2297;9527;Bronneger;Borger-Odoorn;Drenthe;251079,8013;552105,679;251079,8013;552105,679;6,816697575;52,94742671;6,816697575;52,94742671;0xE6100000010C7E1D386744794A40A3923A014D441B40;0xE6100000010C7E1D386744794A40A3923A014D441B40
2298;9528;Buinen;Borger-Odoorn;Drenthe;252171,3298;550267,8469;252171,3298;550267,8469;6,832239875;52,93066674;6,832239875;52,93066674;0xE6100000010C9031772D21774A4031B1F9B836541B40;0xE6100000010C9031772D21774A4031B1F9B836541B40
2299;9533;Drouwen;Borger-Odoorn;Drenthe;249192,8745;552652,4638;249192,8745;552652,4638;6,788799715;52,9525816;6,788799715;52,9525816;0xE6100000010CB515FBCBEE794A40D656EC2FBB271B40;0xE6100000010CB515FBCBEE794A40D656EC2FBB271B40
2300;9535;Ellertshaar;Borger-Odoorn;Drenthe;245899,619;546103,118;245899,619;546103,118;6,73797404;52,89439711;6,73797404;52,89439711;0xE6100000010C6DC5FEB27B724A406BB75D68AEF31A40;0xE6100000010C6DC5FEB27B724A406BB75D68AEF31A40
2301;9536;Ees;Borger-Odoorn;Drenthe;250647,1984;546549,781;250647,1984;546549,781;6,808663855;52,89759171;6,808663855;52,89759171;0xE6100000010CDE718A8EE4724A405C55F65D113C1B40;0xE6100000010CDE718A8EE4724A405C55F65D113C1B40
2302;9551;Sellingen;Vlagtwedde;Groningen;271486,4149;552365,0554;271486,4149;552365,0554;7,120558495;52,94574909;7,120558495;52,94574909;0xE6100000010CE2E995B20C794A40B3D2A414747B1C40;0xE6100000010CE2E995B20C794A40B3D2A414747B1C40
2303;9561;Ter Apel;Vlagtwedde;Groningen;268125,2828;543787,25;268125,2828;543787,25;7,06797035;52,8691774;7,06797035;52,8691774;0xE6100000010C73D712F2416F4A40BD6F7CED99451C40;0xE6100000010C73D712F2416F4A40BD6F7CED99451C40
2304;9563;Ter Apelkanaal;Vlagtwedde;Groningen;267920,5246;548791,355;267920,5246;548791,355;7,066318165;52,91447873;7,066318165;52,91447873;0xE6100000010C931804560E754A406B48DC63E9431C40;0xE6100000010C931804560E754A406B48DC63E9431C40
2305;9564;Zandberg;Borger-Odoorn;Drenthe;265527,8338;549089,2661;265527,8338;549089,2661;7,03054745;52,91755571;7,03054745;52,91755571;0xE6100000010CA167B3EA73754A403A92CB7F481F1C40;0xE6100000010CA167B3EA73754A403A92CB7F481F1C40
2306;9571;2e Exloermond;Borger-Odoorn;Drenthe;260458,1533;548218,8969;260458,1533;548218,8969;6,955191005;52,91059764;6,955191005;52,91059764;0xE6100000010C6ADE718A8E744A406EDDCD531DD21B40;0xE6100000010C6ADE718A8E744A406EDDCD531DD21B40
2307;9601;Hoogezand;Hoogezand-Sappemeer;Groningen;246099,9691;575618,3678;246803,4924;573300,9968;6,749368715;53,15968764;6,75896968;53,13856022;0xE6100000010CEA95B20C71944A40016A6AD95AFF1A40;0xE6100000010CE09C11A5BD914A409A94826E2F091B40
2308;9607;Foxhol;Hoogezand-Sappemeer;Groningen;243746,9831;576556,7158;243746,9831;576556,7158;6,71431736;53,1683709;6,71431736;53,1683709;0xE6100000010CBD5296218E954A40CF83BBB376DB1A40;0xE6100000010CBD5296218E954A40CF83BBB376DB1A40
2309;9609;Waterhuizen;Hoogezand-Sappemeer;Groningen;239341,5819;578517,8071;239341,5819;578517,8071;6,648947715;53,18668239;6,648947715;53,18668239;0xE6100000010CE4141DC9E5974A40F1F44A5986981A40;0xE6100000010CE4141DC9E5974A40F1F44A5986981A40
2310;9616;Scharmer;Slochteren;Groningen;244585,698;580400,8095;243603,961;580808,2275;6,727298125;53,20248449;6,71362033;53,20644366;0xE6100000010C52B81E85EB994A40F085C954C1E81A40;0xE6100000010C7CF2B0506B9A4A4009168733BFDA1A40
2311;9628;Siddeburen;Slochteren;Groningen;254659,1655;585548,1509;254659,1655;585548,1509;6,880084205;53,24745205;6,880084205;53,24745205;0xE6100000010C48E17A14AE9F4A40697407B133851B40;0xE6100000010C48E17A14AE9F4A40697407B133851B40
2312;9631;Borgercompagnie;Veendam;Groningen;251316,6057;570105,577;251316,6057;570105,577;6,826001805;53,10911759;6,826001805;53,10911759;0xE6100000010C2EFF21FDF68D4A40E7FBA9F1D24D1B40;0xE6100000010C2EFF21FDF68D4A40E7FBA9F1D24D1B40
2313;9633;Tripscompagnie;Menterwolde;Groningen;250883,0239;573684,0902;250883,0239;573684,0902;6,820047315;53,14124801;6,820047315;53,14124801;0xE6100000010CFC1873D712924A40D656EC2FBB471B40;0xE6100000010CFC1873D712924A40D656EC2FBB471B40
2314;9636;Zuidbroek;Menterwolde;Groningen;253465,4205;577005,6265;253465,4205;577005,6265;6,859713445;53,17073314;6,859713445;53,17073314;0xE6100000010CAEB6627FD9954A40382D78D157701B40;0xE6100000010CAEB6627FD9954A40382D78D157701B40
2315;9649;Muntendam;Menterwolde;Groningen;254620,6115;573599,1248;254620,6115;573599,1248;6,875728725;53,13981405;6,875728725;53,13981405;0xE6100000010C8BFD65F7E4914A401B81785DBF801B40;0xE6100000010C8BFD65F7E4914A401B81785DBF801B40
2316;9651;Meeden;Menterwolde;Groningen;258418,45;572354,7675;258418,45;572354,7675;6,93224515;53,12780797;6,93224515;53,12780797;0xE6100000010CE3361AC05B904A40B4C876BE9FBA1B40;0xE6100000010CE3361AC05B904A40B4C876BE9FBA1B40
2317;9661;Alteveer;Stadskanaal;Groningen;263428,6883;563102,5278;263428,6883;563102,5278;7,00387155;53,04391098;7,00387155;53,04391098;0xE6100000010CAF25E4839E854A40F9BD4D7FF6031C40;0xE6100000010CAF25E4839E854A40F9BD4D7FF6031C40
2318;9678;Westerlee;Oldambt;Groningen;261910,3092;573012,7728;261910,3092;573012,7728;6,985023645;53,13324376;6,985023645;53,13324376;0xE6100000010CE2E995B20C914A40A99F3715A9F01B40;0xE6100000010CE2E995B20C914A40A99F3715A9F01B40
2319;2841;Moordrecht;Zuidplas;Zuid-Holland;104547,2925;445947,8917;104547,2925;445947,8917;4,65259095;51,99964029;4,65259095;51,99964029;0xE6100000010C728A8EE4F2FF49405CC98E8D409C1240;0xE6100000010C728A8EE4F2FF49405CC98E8D409C1240
2320;2871;Schoonhoven;Krimpenerwaard;Zuid-Holland;118219,1822;440165,7718;118318,1776;440165,7718;4,85221088;51,94874379;4,853635265;51,94874379;0xE6100000010C8CDB68006FF94940F14BFDBCA9681340;0xE6100000010C8CDB68006FF94940D23AAA9A206A1340
2321;2904;Capelle aan den IJssel;Capelle aan den IJssel;Zuid-Holland;101401,5507;438601,4618;99348,05395;438804,3759;4,60785346;51,93331776;4,578176525;51,93482164;0xE6100000010CACADD85F76F74940917EFB3A706E1240;0xE6100000010C8126C286A7F749401CCEFC6A0E501240
2322;2909;Capelle aan den IJssel;Capelle aan den IJssel;Zuid-Holland;97198,30845;436387,3106;99348,05395;438804,3759;4,54704768;51,91299623;4,578176525;51,93482164;0xE6100000010CBE9F1A2FDDF44940711B0DE02D301240;0xE6100000010C8126C286A7F749401CCEFC6A0E501240
2323;2923;Krimpen aan den IJssel;Krimpen aan den IJssel;Zuid-Holland;101167,3958;436468,6198;101238,7991;436845,585;4,604831905;51,91408016;4,60587643;51,9174957;0xE6100000010C05A3923A01F54940088F368E586B1240;0xE6100000010C3D0AD7A370F54940B13385CE6B6C1240
2324;2924;Krimpen aan den IJssel;Krimpen aan den IJssel;Zuid-Holland;102115,7847;437253,097;101238,7991;436845,585;4,618485965;51,92131266;4,60587643;51,9174957;0xE6100000010C04E78C28EDF54940B79C4B7155791240;0xE6100000010C3D0AD7A370F54940B13385CE6B6C1240
2325;2931;Krimpen aan de Lek;Krimpenerwaard;Zuid-Holland;102002,973;435014,3675;102050,673;435014,3675;4,617187125;51,90123487;4,617880415;51,90123487;0xE6100000010CDE9387855AF3494047ACC5A700781240;0xE6100000010CDE9387855AF34940F168E388B5781240
2326;2941;Krimpen aan de Lek;Krimpenerwaard;Zuid-Holland;107153,439;435997,25;102050,673;435014,3675;4,69201225;51,91041606;4,617880415;51,90123487;0xE6100000010CA323B9FC87F449401405FA449EC41240;0xE6100000010CDE9387855AF34940F168E388B5781240
2327;2952;Alblasserdam;Alblasserdam;Zuid-Holland;105448,5085;429614,9545;104622,6184;430503,539;4,667947055;51,8529475;4,65565463;51,86078688;0xE6100000010C1361C3D32BED4940EB73B515FBAB1240;0xE6100000010CCA32C4B12EEE4940567DAEB6629F1240
2328;2953;Alblasserdam;Alblasserdam;Zuid-Holland;103742,8967;431769,9306;104622,6184;430503,539;4,642869775;51,87209051;4,65565463;51,86078688;0xE6100000010CBA6B09F9A0EF49406E5166834C921240;0xE6100000010CCA32C4B12EEE4940567DAEB6629F1240
2329;2954;Alblasserdam;Alblasserdam;Zuid-Holland;104908,378;431751,6721;104622,6184;430503,539;4,659836445;51,87207124;4,65565463;51,86078688;0xE6100000010CBA6B09F9A0EF4940DD5ED218ADA31240;0xE6100000010CCA32C4B12EEE4940567DAEB6629F1240
2330;2957;Nieuw-Lekkerland;Molenwaard;Zuid-Holland;106686,9032;433430,1246;106686,9032;433430,1246;4,68538371;51,88741708;4,68538371;51,88741708;0xE6100000010C363CBD5296F1494076543541D4BD1240;0xE6100000010C363CBD5296F1494076543541D4BD1240
2331;2967;Langerak;Molenwaard;Zuid-Holland;121509,268;437979,8809;121509,268;437979,8809;4,900171925;51,92929356;4,900171925;51,92929356;0xE6100000010C1E166A4DF3F649407D5C1B2AC6991340;0xE6100000010C1E166A4DF3F649407D5C1B2AC6991340
2332;2983;Ridderkerk;Ridderkerk;Zuid-Holland;100983,2383;433018,475;100750,4974;431680,6397;4,602599975;51,88305233;4,599620075;51,87093279;0xE6100000010C7E8CB96B09F14940454772F90F691240;0xE6100000010C0F0BB5A679EF49402E1C08C902661240
2333;2985;Ridderkerk;Ridderkerk;Zuid-Holland;100897,9951;430976,1667;100750,4974;431680,6397;4,601748755;51,86472515;4,599620075;51,87093279;0xE6100000010CF46C567DAEEE4940D578E92631681240;0xE6100000010C0F0BB5A679EF49402E1C08C902661240
2334;2986;Ridderkerk;Ridderkerk;Zuid-Holland;102235,7678;430710,6997;100750,4974;431680,6397;4,621236245;51,86248005;4,599620075;51,87093279;0xE6100000010C6666666666EE494040DEAB56267C1240;0xE6100000010C0F0BB5A679EF49402E1C08C902661240
2335;2988;Ridderkerk;Ridderkerk;Zuid-Holland;99368,6182;430344,5997;100750,4974;431680,6397;4,579622695;51,85884535;4,599620075;51,87093279;0xE6100000010C04E78C28EDED49401A6EC0E787511240;0xE6100000010C0F0BB5A679EF49402E1C08C902661240
2336;3024;Rotterdam;Rotterdam;Zuid-Holland;90913,7987;435625,4139;93727,829;438074,7842;4,455983785;51,90541395;4,495811095;51,92802475;0xE6100000010C32E6AE25E4F349403485CE6BECD21140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2337;3031;Rotterdam;Rotterdam;Zuid-Holland;93353,49325;437976,2182;93727,829;438074,7842;4,49094009;51,92688016;4,495811095;51,92802475;0xE6100000010CCA54C1A8A4F649406631B1F9B8F61140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2338;3032;Rotterdam;Rotterdam;Zuid-Holland;92445,63815;438205,7247;93727,829;438074,7842;4,47768496;51,92878999;4,495811095;51,92802475;0xE6100000010C2D431CEBE2F6494029D027F224E91140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2339;3035;Rotterdam;Rotterdam;Zuid-Holland;92629,571;438616,7495;93727,829;438074,7842;4,480300605;51,93251411;4,495811095;51,92802475;0xE6100000010C8FC2F5285CF74940401361C3D3EB1140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2340;3038;Rotterdam;Rotterdam;Zuid-Holland;91569,9812;438912,1267;93727,829;438074,7842;4,464886815;51,93508158;4,495811095;51,92802475;0xE6100000010CAB3E575BB1F7494023F3C81F0CDC1140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2341;3042;Rotterdam;Rotterdam;Zuid-Holland;89355,3353;438713,4353;93727,829;438074,7842;4,432676605;51,93301706;4,495811095;51,92802475;0xE6100000010C8195438B6CF749407B88467710BB1140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2342;3043;Rotterdam;Rotterdam;Zuid-Holland;89326,1284;439593,1339;93727,829;438074,7842;4,4321012;51,94091219;4,495811095;51,92802475;0xE6100000010C386744696FF849400A68226C78BA1140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2343;3046;Rotterdam;Rotterdam;Zuid-Holland;88423,16475;441975,8623;93727,829;438074,7842;4,418480535;51,96223802;4,495811095;51,92802475;0xE6100000010C091B9E5E29FB4940CD1E680586AC1140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2344;3047;Rotterdam;Rotterdam;Zuid-Holland;87393,976;440439,1708;93727,829;438074,7842;4,4039316;51,94826365;4,495811095;51,92802475;0xE6100000010CFE65F7E461F949403D7E6FD39F9D1140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2345;3052;Rotterdam;Rotterdam;Zuid-Holland;91990,45;440796,11;93727,829;438074,7842;4,470594425;51,95205987;4,495811095;51,92802475;0xE6100000010CC442AD69DEF949406E4C4F58E2E11140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2346;3053;Rotterdam;Rotterdam;Zuid-Holland;92337,6088;442327,3735;93727,829;438074,7842;4,47545946;51,96577854;4,495811095;51,92802475;0xE6100000010C083D9B559FFB494082397AFCDEE61140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2347;3054;Rotterdam;Rotterdam;Zuid-Holland;93456,9022;441298,8017;93727,829;438074,7842;4,491974675;51,95670845;4,495811095;51,92802475;0xE6100000010CA60A462575FA4940D673D2FBC6F71140;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2348;3059;Rotterdam;Rotterdam;Zuid-Holland;99953,6665;443802,1514;93727,829;438074,7842;4,58607435;51,97990698;4,495811095;51,92802475;0xE6100000010CDAACFA5C6DFD4940B9AAECBB22581240;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2349;3063;Rotterdam;Rotterdam;Zuid-Holland;95213,3;436425,6812;93727,829;438074,7842;4,51822951;51,91306021;4,495811095;51,92802475;0xE6100000010C22FDF675E0F449406D3997E2AA121240;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2350;3078;Rotterdam;Rotterdam;Zuid-Holland;96873,09965;433877,964;93727,829;438074,7842;4,542846665;51,89044121;4,495811095;51,92802475;0xE6100000010CE02D90A0F8F14940CE88D2DEE02B1240;0xE6100000010C105839B4C8F64940791EDC9DB5FB1140
2351;3115;Schiedam;Schiedam;Zuid-Holland;85980,5419;435635,5107;86210,803;438136,137;4,384326495;51,90494741;4,38695248;51,92743067;0xE6100000010C401361C3D3F349409A7CB3CD8D891140;0xE6100000010CBB270F0BB5F64940B1BFEC9E3C8C1140
2352;3121;Schiedam;Schiedam;Zuid-Holland;85969,47445;438682,3924;86210,803;438136,137;4,383426565;51,93225748;4,38695248;51,92743067;0xE6100000010CC8073D9B55F749409B38B9DFA1881140;0xE6100000010CBB270F0BB5F64940B1BFEC9E3C8C1140
2353;3123;Schiedam;Schiedam;Zuid-Holland;84745,3426;440035,2601;86210,803;438136,137;4,36540617;51,94434607;4,38695248;51,92743067;0xE6100000010C70CE88D2DEF849408386FE092E761140;0xE6100000010CBB270F0BB5F64940B1BFEC9E3C8C1140
2354;3136;Vlaardingen;Vlaardingen;Zuid-Holland;83680,4693;438304,4103;82057,7303;437669,032;4,35027785;51,92865548;4,327225565;51,92272901;0xE6100000010CC9E53FA4DFF6494082C5E1CCAF661140;0xE6100000010C75029A081BF6494090149161154F1140
2355;3142;Maassluis;Maassluis;Zuid-Holland;77145;438168,9251;76720,84745;438332,312;4,25526746;51,92652024;4,24908463;51,92793034;0xE6100000010C3BDF4F8D97F649408599B67F65051140;0xE6100000010CADFA5C6DC5F64940C959D8D30EFF1040
2356;3145;Maassluis;Maassluis;Zuid-Holland;75604,06935;438856,785;76720,84745;438332,312;4,23276876;51,93251367;4,24908463;51,92793034;0xE6100000010C8FC2F5285CF74940AEF545425BEE1040;0xE6100000010CADFA5C6DC5F64940C959D8D30EFF1040
2357;3155;Maasland;Midden-Delfland;Zuid-Holland;78616,51065;440501,6375;78616,51065;440501,6375;4,276046505;51,94776821;4,276046505;51,94776821;0xE6100000010C0C93A98251F94940423EE8D9AC1A1140;0xE6100000010C0C93A98251F94940423EE8D9AC1A1140
2358;3195;Pernis Rotterdam;Rotterdam;Zuid-Holland;86517,4995;433284,8725;86578,145;433274,581;4,39251358;51,88387961;4,39339662;51,88379471;0xE6100000010C9A779CA223F149406E693524EE911140;0xE6100000010C371AC05B20F1494050FC1873D7921140
2359;3198;Europoort Rotterdam;Rotterdam;Zuid-Holland;70314,4553;438756,738;70314,4553;438756,738;4,15579977;51,93104948;4,15579977;51,93104948;0xE6100000010CBA490C022BF7494001DE02098A9F1040;0xE6100000010CBA490C022BF7494001DE02098A9F1040
2360;3203;Spijkenisse;Nissewaard;Zuid-Holland;82961,1955;428570,4008;82976,7724;428900,2673;4,34186409;51,84107039;4,341899055;51,84373139;0xE6100000010C3255302AA9EB4940033E3F8C105E1140;0xE6100000010C4ED1915CFEEB494075029A081B5E1140
2361;3204;Spijkenisse;Nissewaard;Zuid-Holland;81622,1975;428293,7939;82976,7724;428900,2673;4,322481685;51,83843204;4,341899055;51,84373139;0xE6100000010CB37BF2B050EB4940D1747632384A1140;0xE6100000010C4ED1915CFEEB494075029A081B5E1140
2362;3211;Geervliet;Nissewaard;Zuid-Holland;77756,025;430345;77524,675;430518,1788;4,26602223;51,8563285;4,26263556;51,85787633;0xE6100000010C4BC8073D9BED4940E353008C67101140;0xE6100000010C849ECDAACFED49405B7C0A80F10C1140
2363;3221;Hellevoetsluis;Hellevoetsluis;Zuid-Holland;66886,56665;427855,6485;68326;429450,75;4,10866292;51,83231062;4,129366345;51,84701156;0xE6100000010CFB3A70CE88EA494090882991446F1040;0xE6100000010C23DBF97E6AEC49408655BC9179841040
2364;3222;Hellevoetsluis;Hellevoetsluis;Zuid-Holland;67595,5;430233,3379;68326;429450,75;4,11837567;51,85402453;4,129366345;51,84701156;0xE6100000010C5A643BDF4FED49407E00529B38791040;0xE6100000010C23DBF97E6AEC49408655BC9179841040
2365;3225;Hellevoetsluis;Hellevoetsluis;Zuid-Holland;70997,75;428208,5;68326;429450,75;4,16828259;51,83618541;4,129366345;51,84701156;0xE6100000010C2575029A08EB49409548A29751AC1040;0xE6100000010C23DBF97E6AEC49408655BC9179841040
2366;3227;Oudenhoorn;Nissewaard;Zuid-Holland;72551,7;426868,2325;72551,7;426868,2325;4,19135606;51,82424409;4,19135606;51,82424409;0xE6100000010C7DAEB6627FE94940DD0C37E0F3C31040;0xE6100000010C7DAEB6627FE94940DD0C37E0F3C31040
2367;3227;Zuidland;Nissewaard;Zuid-Holland;72551,7;426868,2325;76188,91665;426361,3815;4,19135606;51,82424409;4,244350845;51,82021971;0xE6100000010C7DAEB6627FE94940DD0C37E0F3C31040;0xE6100000010CF0164850FCE84940431CEBE236FA1040
